Gaze Left X,Gaze Left Y,Gaze Left Z
-0.2364807,0.4799805,0.8447876
-0.2351227,0.480423,0.8449249
-0.2263641,0.481842,0.8464966
-0.2268677,0.4876404,0.8430481
-0.2197876,0.5059814,0.8340607
-0.2209473,0.5110626,0.830658
-0.2193146,0.5117188,0.8306732
-0.2181091,0.5107422,0.8315887
-0.2185669,0.5111084,0.8312531
-0.2191162,0.5114746,0.8308868
-0.2191467,0.506134,0.834137
-0.2193604,0.5031891,0.8358612
-0.2202454,0.5052643,0.8343658
-0.2387085,0.5446625,0.8039551
-0.240097,0.5480957,0.8012085
-0.2401276,0.5470123,0.8019257
-0.2386627,0.5437164,0.8046112
-0.2384949,0.5442657,0.8042755
-0.2406464,0.5458069,0.802597
-0.2406769,0.5447083,0.8033295
-0.2429962,0.5410309,0.80513
-0.242569,0.5398407,0.8060455
-0.2307281,0.5270233,0.8179169
-0.2333374,0.5245056,0.8187866
-0.2284851,0.496994,0.8371277
-0.228302,0.4949799,0.8383636
-0.2247772,0.4865112,0.8442535
-0.2210541,0.4809265,0.8484192
-0.2169952,0.4651794,0.8582001
-0.2187653,0.4656372,0.8574982
-0.2169342,0.4621735,0.8598328
-0.2164764,0.4614868,0.860321
-0.2170868,0.5148468,0.8293304
-0.206131,0.5501862,0.8091888
-0.205719,0.5330658,0.8206787
-0.2055817,0.5357666,0.8189392
-0.2001038,0.5327911,0.8222351
-0.2012177,0.537323,0.8190002
-0.2021179,0.5367737,0.8191528
-0.2033539,0.5365143,0.8190002
-0.219574,0.535965,0.8151703
-0.218811,0.5350647,0.8159637
-0.2189484,0.5344849,0.8163147
-0.2198944,0.5461273,0.8083038
-0.2259521,0.5279999,0.8186188
-0.2129822,0.5140533,0.8308868
-0.2519989,0.5237579,0.8137207
-0.2363129,0.5159607,0.823349
-0.237381,0.5190125,0.8211365
-0.2355804,0.5163422,0.8233185
-0.2380676,0.5193634,0.8207092
-0.236908,0.5189972,0.8212738
-0.2399902,0.5197906,0.81987
-0.2371521,0.5196686,0.8207703
-0.2362823,0.5187836,0.8215942
-0.2364807,0.5190125,0.8213959
-0.2243958,0.5241089,0.8215485
-0.2201691,0.5194855,0.8256073
-0.2146912,0.5168304,0.8287201
-0.216156,0.5183563,0.8273773
-0.2189789,0.5184631,0.8265686
-0.2246246,0.520401,0.8238373
-0.2354431,0.5262604,0.8170624
-0.2415466,0.5267334,0.8149719
-0.2546082,0.5283356,0.8099518
-0.2559967,0.5287323,0.8092499
-0.2571564,0.5288544,0.8087921
-0.2606049,0.5280304,0.8082428
-0.2611084,0.5285187,0.8077545
-0.2603912,0.5285645,0.8079529
-0.2554321,0.5264893,0.8108978
-0.2529449,0.521347,0.8149872
-0.2499847,0.5167389,0.8188171
-0.2527313,0.5169067,0.8178711
-0.2530518,0.5179443,0.8171082
-0.2530518,0.5179443,0.8171082
-0.2528992,0.5157166,0.818573
-0.2527771,0.5157928,0.8185577
-0.246048,0.5235138,0.8157043
-0.2469482,0.5237732,0.8152618
-0.2470093,0.5200043,0.8176575
-0.2594299,0.5337372,0.8048706
-0.2620239,0.5222015,0.811554
-0.2595825,0.5139923,0.8175659
-0.2570648,0.5086517,0.8216858
-0.2572327,0.5026398,0.8253326
-0.2566986,0.5072174,0.8226929
-0.2572937,0.509613,0.8210144
-0.2407837,0.5061188,0.8281555
-0.236084,0.4897919,0.8392487
-0.2359009,0.5030823,0.8314056
-0.240448,0.5031586,0.8300476
-0.2449341,0.4994049,0.8310089
-0.2441406,0.4996796,0.8310852
-0.243454,0.5018616,0.8299713
-0.2434845,0.5008087,0.8305969
-0.244873,0.5026855,0.8290558
-0.2457581,0.504364,0.8277588
-0.2527008,0.5075836,0.8237
-0.2547302,0.508255,0.8226624
-0.255722,0.5119629,0.8200378
-0.2560577,0.5130463,0.8192596
-0.2576599,0.5153198,0.817337
-0.2581482,0.5162048,0.8166199
-0.2570343,0.5171814,0.8163605
-0.256424,0.515213,0.8177948
-0.2543182,0.5167389,0.8174744
-0.254837,0.5195618,0.8155212
-0.2589111,0.5205994,0.8135834
-0.2569427,0.5219879,0.8133087
-0.2576752,0.5321198,0.806488
-0.2577362,0.5371552,0.8031311
-0.2683105,0.5392761,0.7982178
-0.2649231,0.5380554,0.8001862
-0.2645111,0.514267,0.8158112
-0.2758026,0.5151215,0.8115234
-0.2688751,0.4974213,0.8247681
-0.2666473,0.5017395,0.822876
-0.2655029,0.5081024,0.8193359
-0.2648621,0.5012207,0.8237762
-0.2650299,0.5134735,0.8161469
-0.2640533,0.5122833,0.8171997
-0.2615204,0.5119629,0.8182068
-0.2603912,0.5125732,0.8181915
-0.2599945,0.512085,0.818634
-0.2597656,0.510788,0.8195038
-0.2626648,0.5019989,0.8240051
-0.2645111,0.4979401,0.8258667
-0.2656708,0.4948883,0.8273315
-0.2646332,0.4960327,0.8269806
-0.2614746,0.4918518,0.8304749
-0.2619781,0.4928436,0.8297272
-0.2572784,0.4885864,0.8337097
-0.2570801,0.4847717,0.8359833
-0.2572174,0.4748383,0.841629
-0.2593536,0.4703217,0.8435211
-0.2725067,0.4446411,0.853241
-0.3058014,0.4712524,0.8272705
-0.2501831,0.4087219,0.8776855
-0.2424927,0.3795471,0.8928223
-0.2449799,0.3167877,0.9163055
-0.2342987,0.2758636,0.9321899
-0.274292,0.3015442,0.9131317
-0.2665405,0.07151794,0.9611511
-0.3082275,0.06130981,0.9493256
-0.2880402,-0.1050415,0.951828
-0.3671875,-0.1398621,0.9195557
-0.4656372,0.2010803,0.8618164
-0.3355255,0.06344604,0.9398804
-0.4226074,0.000976563,0.9062958
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.2360992,0.3383026,0.9109192
-0.2266388,0.3268127,0.9174957
-0.2341766,0.3349304,0.912674
-0.2355804,0.3341217,0.9125977
-0.2388,0.3308868,0.9129486
-0.2301483,0.3252563,0.9171753
-0.2300873,0.333786,0.9141235
-0.2268982,0.3256073,0.9178619
-0.2237091,0.3233948,0.9194183
-0.2219238,0.32341,0.9198456
-0.2293701,0.3136444,0.9214172
-0.230545,0.3124542,0.921524
-0.236618,0.3126678,0.9199066
-0.24263,0.3129578,0.9182434
-0.2562866,0.3144684,0.9140015
-0.280304,0.3138123,0.9071503
-0.2796936,0.3018036,0.9114075
-0.2839661,0.2783508,0.9175262
-0.2843933,0.2487183,0.9258728
-0.2893219,0.1984558,0.9364166
-0.328598,0.2680206,0.9056396
-0.3123627,0.2506714,0.9162903
-0.35112,0.2812042,0.8930969
-0.3674774,0.250061,0.8957672
-0.4022217,0.2789764,0.871994
-0.3938599,0.2657166,0.8799133
-0.4191437,0.2341003,0.8772125
-0.4193878,0.2440033,0.8743896
-0.418808,0.2402039,0.8757172
-0.4208374,0.2390442,0.875061
-0.4432068,0.220047,0.8689728
-0.4389496,0.2487488,0.8633881
-0.4453278,0.2583618,0.8572693
-0.450943,0.258606,0.854248
-0.4615479,0.2312317,0.8564453
-0.45047,0.2325439,0.861969
-0.4570313,0.2055206,0.8653717
-0.4597168,0.1951752,0.8663483
-0.4767609,0.2075806,0.8541565
-0.4807739,0.2102661,0.8512421
-0.5298462,0.2314911,0.8158722
-0.5278015,0.2254791,0.8188782
-0.5124054,0.1619873,0.8433228
-0.5024567,0.1778259,0.8460999
-0.4798279,0.166748,0.8613586
-0.4654694,0.1611938,0.8702545
-0.4586334,0.1725616,0.8717041
-0.4480743,0.1389313,0.8831177
-0.4519806,0.1432953,0.8804321
-0.4516907,0.1299591,0.8826447
-0.4143524,0.1177216,0.9024658
-0.3944244,0.1636658,0.9042206
-0.3949432,0.1664124,0.9035034
-0.378067,0.1762543,0.9088287
-0.37117,0.1656494,0.9136505
-0.3786926,0.1629333,0.9110565
-0.3113098,0.1390686,0.9400635
-0.3461151,0.1187439,0.9306335
-0.3144836,0.147583,0.9377136
-0.3005371,0.1562653,0.9408722
-0.2937927,0.1401215,0.9455261
-0.2947083,0.1553802,0.9428558
-0.2865295,0.1580505,0.944931
-0.2823486,0.1335144,0.9499664
-0.2880707,0.1198578,0.9500732
-0.2702484,0.1174774,0.9555817
-0.2714386,0.1182861,0.9551544
-0.2710876,0.1190948,0.9551544
-0.270752,0.119751,0.9551544
-0.2664948,0.1186066,0.9564972
-0.2662048,0.1182098,0.9566345
-0.2661896,0.1174774,0.9567261
-0.26091,0.1207733,0.9577637
-0.2690125,0.06199646,0.9611359
-0.2753601,0.08436584,0.9576263
-0.2875366,0.02589417,0.9574127
-0.2931061,0.08465576,0.9523163
-0.2951813,0.0329895,0.9548645
-0.3094635,0.06484985,0.9486847
-0.3117981,0.07131958,0.947464
-0.346756,-0.02026367,0.9377289
-0.3759155,0.07061768,0.9239502
-0.3740692,0.1038513,0.9215546
-0.411972,0.05439758,0.9095612
-0.4317169,0.02772522,0.9015656
-0.4488068,0.01664734,0.8934631
-0.3983917,0.04516602,0.9160919
-0.4273834,-0.08979797,0.8995819
-0.4040527,-0.1300659,0.905426
-0.3673096,-0.2443695,0.8974152
-0.3526917,-0.2587891,0.899231
-0.3679352,-0.276413,0.8878021
-0.3509674,-0.4287109,0.8324738
-0.3400116,-0.4633331,0.8183441
-0.3646545,-0.4621582,0.8083344
-0.3567047,-0.3380737,0.8708954
-0.3586273,-0.3396301,0.8694916
-0.3472137,-0.4833679,0.8036041
-0.3398438,-0.5251465,0.7801971
-0.3288269,-0.5264893,0.7839966
-0.3350677,-0.4080505,0.8492432
-0.3450317,-0.4390869,0.8295441
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.3445282,-0.417099,0.8410187
-0.3444977,-0.4202576,0.8394623
0,0,0
-0.3535004,-0.4345398,0.8283691
-0.3439331,-0.4227753,0.8384247
-0.3475342,-0.4406128,0.8276825
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.4922943,-0.141098,0.858902
-0.4306793,-0.1342468,0.8924561
-0.3887634,-0.1831207,0.9029388
-0.454895,-0.2928925,0.8409882
-0.3060303,-0.1511078,0.9399414
-0.2978668,-0.305191,0.9044952
-0.3224182,-0.1121216,0.9399261
-0.2512207,-0.2875824,0.9242096
-0.2250061,-0.2754822,0.9345856
-0.2489471,-0.2651672,0.9315033
-0.2415924,-0.2588196,0.9352112
-0.2670441,-0.1951752,0.9437103
-0.2887726,-0.2129364,0.9334106
-0.2492371,-0.174057,0.9526672
-0.283493,-0.1699829,0.9437714
-0.2722168,-0.1158295,0.9552307
-0.2650146,-0.08808899,0.9602051
-0.2457428,-0.1208801,0.9617615
-0.246109,-0.1031189,0.9637299
-0.2247467,-0.1006165,0.9691925
-0.2273254,-0.06924438,0.971344
-0.2246094,-0.07218933,0.971756
-0.2192841,-0.07092285,0.9730682
-0.2235565,-0.06578064,0.9724579
-0.2203522,-0.05844116,0.9736633
-0.2208099,-0.04870605,0.9740906
-0.2221832,-0.04118347,0.9741211
-0.2197418,-0.03500366,0.9749146
-0.2193909,-0.03373718,0.9750519
-0.2448578,0.01919556,0.9693604
-0.2487793,0.02937317,0.9681091
-0.2767181,0.02676392,0.9605713
-0.2811127,0.02481079,0.9593506
-0.2865295,0.04187012,0.9571381
-0.2842255,0.04133606,0.9578552
-0.2882996,0.04187012,0.9566193
-0.2897797,0.04180908,0.9561615
-0.2882385,0.04133606,0.9566498
-0.2890778,0.04151917,0.9563904
-0.2991486,0.04039001,0.9533386
-0.3028259,0.04376221,0.9520264
-0.3122101,0.02613831,0.949646
-0.3135071,0.01002502,0.9495239
-0.3145294,0.02467346,0.9489136
-0.314621,0.02331543,0.9489288
-0.3195953,0.02301025,0.9472656
-0.3276215,0.01586914,0.9446716
-0.4155579,0.06268311,0.9073944
-0.4084473,0.03829956,0.911972
-0.4149475,0.03533936,0.9091492
-0.4111023,0.0292511,0.9111023
-0.3638611,0.02970886,0.9309692
-0.3565521,0.02462769,0.9339447
-0.3151245,-0.007080078,0.9490204
-0.3205566,0.03309631,0.94664
-0.3182068,0.0266571,0.9476318
-0.3092651,0.006607056,0.950943
-0.3055115,-0.00340271,0.952179
-0.2983704,-0.007446289,0.9544067
-0.2658386,-0.03366089,0.9634247
-0.2814331,0.01329041,0.9594727
-0.2794342,0.006851196,0.9601288
-0.271759,-0.01011658,0.9622955
-0.2757568,-0.01914978,0.9610291
-0.2716064,-0.0145874,0.9622803
-0.2672577,-0.03605652,0.9629364
-0.2704926,-0.06843567,0.9602814
-0.2726746,-0.04524231,0.9610291
-0.2702637,-0.06173706,0.9608002
-0.2911224,-0.0397644,0.9558411
-0.2895813,-0.03866577,0.9563599
-0.348587,-0.1938629,0.9169922
-0.3201752,-0.08943176,0.9431152
-0.3145142,-0.09773254,0.9441986
-0.3212738,-0.1051788,0.9411163
-0.2521362,-0.1174316,0.9605255
-0.2973633,-0.1749725,0.9385834
-0.3015289,-0.2316437,0.924881
-0.2948914,-0.2216797,0.9294434
-0.2896729,-0.2106934,0.9336395
-0.2835846,-0.2016144,0.9375
-0.3658142,-0.2675934,0.8913727
-0.3544312,-0.2685852,0.8956757
-0.2876434,-0.2248077,0.9309692
-0.2689819,-0.2779388,0.9221497
-0.2876129,-0.2570343,0.9225922
-0.2760468,-0.2773132,0.9202576
-0.2755127,-0.2046509,0.9392548
-0.2680511,-0.1810455,0.946228
-0.253067,-0.1351471,0.9579468
-0.2410889,-0.1372223,0.9607391
-0.2263031,-0.1262817,0.9658203
-0.2277985,-0.1196594,0.9663239
-0.2243652,-0.1250763,0.9664307
-0.225769,-0.1219177,0.966507
-0.2284393,-0.1203308,0.9660797
-0.2224731,-0.1315918,0.9660034
-0.2201538,-0.1284027,0.9669647
-0.2195435,-0.1278839,0.9671783
-0.2309265,-0.1114349,0.9665527
-0.1997223,-0.05628967,0.9782257
-0.2199707,-0.07130432,0.9728851
-0.2329559,-0.08473206,0.9687805
-0.2239227,-0.09399414,0.970047
-0.2247772,-0.09481812,0.9697723
-0.2229767,-0.09767151,0.9699097
-0.2232819,-0.09742737,0.9698639
-0.2235107,-0.1017456,0.9693604
-0.2231903,-0.1054993,0.9690399
-0.2240601,-0.1092072,0.9684296
-0.2237396,-0.1109009,0.9683075
-0.2259216,-0.1233978,0.9662933
-0.2259979,-0.123703,0.9662323
-0.2284851,-0.1287079,0.9649963
-0.2504578,-0.1289063,0.9595032
-0.257843,-0.1365814,0.9564819
-0.257843,-0.1367798,0.9564514
-0.2668915,-0.1570129,0.9508362
-0.269516,-0.1539612,0.950592
-0.2484283,-0.1778412,0.952179
-0.2507629,-0.1858063,0.9500427
-0.2539215,-0.1904449,0.9482727
-0.2574615,-0.1901093,0.9473877
-0.2889557,-0.2189636,0.9319458
-0.2894745,-0.2413635,0.926239
-0.309082,-0.2754364,0.9102631
-0.2815094,-0.4021149,0.8712311
-0.2918396,-0.4056091,0.8661957
-0.2995148,-0.4063721,0.863205
-0.3088684,-0.3784637,0.8725433
-0.3352051,-0.3836212,0.8604889
-0.2915192,-0.4038391,0.8671265
-0.3004456,-0.3991547,0.8662415
-0.3078156,-0.404007,0.8613892
-0.3189392,-0.3942413,0.8618774
-0.3468933,-0.3630981,0.8647614
-0.3462067,-0.3877106,0.8542786
0,0,0
-0.4747467,-0.3761597,0.7956696
0,0,0
0,0,0
-0.370224,-0.365799,0.8538818
-0.345871,-0.3916931,0.8526001
-0.3334503,-0.5436249,0.7702332
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.2195587,-0.1137238,0.9689331
-0.229187,-0.09442139,0.9687805
-0.2254791,-0.0839386,0.9706116
-0.224823,-0.07588196,0.9714355
-0.2111511,-0.05883789,0.9756775
-0.2138672,-0.06047058,0.9749756
-0.2142029,-0.06893921,0.97435
-0.2178955,-0.0657959,0.9737396
-0.2629852,-0.07551575,0.9618225
-0.3353271,-0.006958008,0.9420624
-0.3605347,0.01243591,0.9326477
-0.3349609,-0.0140686,0.9421082
-0.4306488,0.127121,0.8935089
-0.3826141,0.1112061,0.9171753
-0.4572144,0.1788635,0.87117
-0.4308319,0.1540375,0.8891754
-0.4526367,0.1696625,0.8753967
-0.433075,0.1567535,0.8876038
-0.4402618,0.1534729,0.8846436
-0.4413147,0.154953,0.8838654
-0.440094,0.1555481,0.8843536
-0.4390106,0.1555481,0.884903
-0.434906,0.1500397,0.8878784
-0.4542999,0.1394043,0.8798676
-0.4533539,0.1307068,0.8816833
-0.4290924,0.13974,0.8923798
-0.3624573,0.1043396,0.9261322
-0.3227692,0.07223511,0.9437103
-0.3222809,0.06686401,0.9442749
-0.3237915,0.05097961,0.9447479
-0.2966614,0.07279968,0.9521942
-0.2438812,0.07978821,0.966507
-0.2442322,0.06282043,0.9676666
-0.2397461,0.0549469,0.9692688
-0.2268219,0.06176758,0.9719696
-0.2315979,0.06460571,0.9706573
-0.2235718,0.06739807,0.9723358
-0.2237701,0.07118225,0.9720306
-0.223175,0.07481384,0.9718933
-0.2229614,0.0749054,0.9719391
-0.2212982,0.07440186,0.9723511
-0.2210999,0.07469177,0.9723816
-0.2068481,0.05055237,0.9770508
-0.1904755,0.03514099,0.9810486
-0.2030334,0.03813171,0.9784241
-0.1998596,0.0352478,0.979187
-0.1970978,0.03471375,0.9797516
-0.1964417,0.0342865,0.9799042
-0.1947327,0.03421021,0.9802551
-0.1946869,0.03462219,0.9802399
-0.1945648,0.0335083,0.9803162
-0.1935272,0.0327301,0.980545
-0.1931763,0.03277588,0.9806061
-0.1913452,0.03343201,0.9809418
-0.1846161,0.0304718,0.9823303
-0.1845398,0.0305481,0.9823456
-0.1832123,0.03042603,0.9825897
-0.1830292,0.03053284,0.9826202
-0.184021,0.02961731,0.9824677
-0.1842041,0.02966309,0.9824371
-0.1850586,0.02923584,0.9822845
-0.1847687,0.02876282,0.9823456
-0.2197876,0.04196167,0.9746399
-0.2245636,0.05285645,0.9730072
-0.2423859,0.06079102,0.9682617
-0.2368011,0.06031799,0.9696808
-0.2386475,0.06044006,0.9692078
-0.2394104,0.06022644,0.9690399
-0.2395935,0.06015015,0.9689941
-0.2391968,0.0604248,0.9690857
-0.2444,0.08100891,0.9662781
-0.2525482,0.08181763,0.9641113
-0.2593536,0.07295227,0.9630127
-0.2579193,0.07478333,0.9632568
-0.2779999,0.06723022,0.9582214
-0.2759247,0.07446289,0.9582825
-0.2928314,0.05656433,0.954483
-0.2859344,0.05549622,0.9566345
-0.3068542,0.04759216,0.9505615
-0.2974091,0.0151825,0.9546204
-0.3068085,0.01913452,0.9515686
-0.3210449,0.05653381,0.9453583
-0.3001709,0.002563477,0.9538727
-0.3193207,0.03752136,0.9468994
-0.3101654,0.03398132,0.950058
-0.3088531,0.03172302,0.9505768
-0.3086243,0.0322876,0.9506226
-0.3032532,0.01776123,0.9527283
-0.3096161,-0.01251221,0.9507751
-0.3065948,-0.0144043,0.9517212
-0.2906189,-0.07258606,0.954071
-0.2952423,-0.08068848,0.9519958
-0.2807312,-0.03527832,0.9591217
-0.2763824,-0.04217529,0.9601135
-0.2637024,-0.0511322,0.9632416
-0.2704163,-0.02832031,0.9623108
-0.2749329,-0.05296326,0.9599915
-0.2961121,-0.109787,0.9488068
-0.293045,-0.1478729,0.9445801
-0.3458252,-0.1013794,0.9328003
-0.3307037,-0.132782,0.9343414
-0.3090515,-0.08305359,0.947403
-0.3465576,-0.1087341,0.9316864
-0.3751221,-0.1227875,0.9187927
-0.3999329,0.02124023,0.9162903
-0.3850708,0.02142334,0.9226227
-0.3539734,-0.03387451,0.9346313
-0.3579712,-0.03981018,0.9328766
-0.4389343,0.06498718,0.8961487
-0.3737183,0.03935242,0.9266968
-0.4524536,0.1016083,0.8859711
-0.4640045,0.1207733,0.8775482
-0.4346466,0.1188507,0.8927155
-0.436676,0.1141052,0.892334
-0.4753113,0.1474915,0.8673553
-0.4848785,0.171875,0.8575134
-0.4873199,0.153244,0.8596497
-0.4889984,0.1473389,0.8597412
-0.5033875,0.1634827,0.8484344
-0.492218,0.1516418,0.8571472
-0.4884186,0.1541901,0.8588715
-0.4846649,0.1668091,0.8586273
-0.4812012,0.1618347,0.8615265
-0.4652557,0.138504,0.8742676
-0.4498444,0.144165,0.8813782
-0.4670563,0.1695862,0.8677979
-0.4402771,0.1502533,0.8851929
-0.4365845,0.1332703,0.8897247
-0.4387512,0.1340179,0.8885498
-0.4251251,0.1368256,0.8947296
-0.4304657,0.1288452,0.8933563
-0.4253082,0.07861328,0.9016113
-0.3947601,0.09443665,0.9139099
-0.3275452,0.06369019,0.9426727
-0.3454437,0.1172791,0.931076
-0.427536,0.1673126,0.8883667
-0.3070679,0.09866333,0.9465485
-0.3132477,0.1173859,0.9423828
-0.3082886,0.1137238,0.944458
-0.3545227,0.08700562,0.9309845
-0.2827454,0.1547546,0.9466095
-0.2842407,0.1316986,0.9496613
-0.2887421,0.1455383,0.9462738
-0.2889557,0.1480865,0.945816
-0.2785645,0.1500702,0.9486084
-0.2725677,0.06980896,0.9595947
-0.2708588,0.05528259,0.9610138
-0.2675018,0.05027771,0.9622345
-0.2727356,0.1176453,0.9548645
-0.2895966,0.06674194,0.9548035
-0.2740784,0.0378418,0.9609528
-0.2720642,0.02833557,0.961853
-0.281601,-0.01927185,0.9593201
-0.2721405,0.002258301,0.9622498
-0.261261,0.001937866,0.9652557
-0.2653198,-0.03067017,0.9636688
-0.26474,-0.00062561,0.9643097
-0.2605438,-0.07011414,0.9629059
-0.3040314,-0.07194519,0.9499359
-0.3230896,-0.1109009,0.9398346
-0.2901917,-0.1070862,0.950943
-0.3522644,-0.09884644,0.9306641
-0.3577423,-0.1216125,0.9258575
0,0,0
0,0,0
0,0,0
0,0,0
-0.5950165,-0.1850891,0.7821045
-0.412323,-0.1976929,0.8893127
-0.3867188,-0.2385254,0.8907928
-0.5730591,-0.1887665,0.7974548
-0.400238,-0.4160309,0.8165283
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.1474457,-0.4029694,0.903244
0.1829376,-0.2877655,0.9400482
0.2614746,-0.1976166,0.9447479
0.2547607,-0.1793823,0.9502106
0.2388763,-0.2039337,0.9493866
0.2542725,-0.1609192,0.9536438
0.2612915,-0.1814423,0.9480438
0.2444458,-0.165451,0.9554291
