Position X,Position Y,Position Z,Rotation X
-1.443223,0.7409928,-1.083466,73.8912
-1.443254,0.7409742,-1.083493,73.88848
-1.442826,0.7405531,-1.083636,73.86417
-1.442905,0.7406437,-1.083452,73.83105
-1.443075,0.7411926,-1.083604,73.73647
-1.443207,0.7409875,-1.083402,73.73353
-1.443059,0.7405365,-1.083438,73.71165
-1.443066,0.7405186,-1.083434,73.69393
-1.443415,0.7412093,-1.08336,73.65747
-1.44352,0.741251,-1.083372,73.62727
-1.44346,0.7406008,-1.083486,73.508
-1.443732,0.740993,-1.083617,73.46352
-1.443896,0.7412651,-1.083459,73.4509
-1.443387,0.7410476,-1.083588,73.47462
-1.443866,0.7406726,-1.083353,73.50175
-1.443582,0.7408361,-1.083434,73.48086
-1.443683,0.7412326,-1.083343,73.48105
-1.443739,0.7405207,-1.083382,73.46452
-1.443635,0.7408922,-1.08357,73.48581
-1.444013,0.7410746,-1.083481,73.47842
-1.443508,0.7411284,-1.083677,73.41591
-1.443886,0.7406297,-1.083533,73.42148
-1.443504,0.7408662,-1.083579,73.39874
-1.443864,0.7409868,-1.083537,73.40562
-1.443848,0.7406075,-1.083445,73.41946
-1.443992,0.7406597,-1.083401,73.43098
-1.443987,0.7408724,-1.083497,73.36328
-1.444048,0.7409391,-1.08354,73.33268
-1.443793,0.7410903,-1.083531,73.31239
-1.443867,0.7412627,-1.083579,73.31165
-1.443999,0.7409699,-1.083621,73.30641
-1.44403,0.7410209,-1.083686,73.31978
-1.44415,0.7411065,-1.083699,73.32175
-1.444208,0.7410846,-1.083726,73.32745
-1.444106,0.740705,-1.083637,73.33353
-1.443928,0.7412963,-1.083482,73.31427
-1.443949,0.7416594,-1.083475,73.30791
-1.444026,0.7408855,-1.083515,73.26679
-1.443911,0.7411473,-1.083603,73.25254
-1.443978,0.7415271,-1.083428,73.2954
-1.443798,0.7408781,-1.083497,73.33318
-1.443891,0.7410111,-1.08351,73.32065
-1.443599,0.7414799,-1.08353,73.28868
-1.443864,0.7414877,-1.083405,73.29511
-1.443815,0.7407575,-1.083313,73.29485
-1.443661,0.7412169,-1.083426,73.26899
-1.443696,0.7412465,-1.08347,73.28751
-1.443992,0.741384,-1.083394,73.30904
-1.444134,0.7409654,-1.083264,73.31027
-1.44374,0.7411711,-1.083505,73.3062
-1.444149,0.7415383,-1.083417,73.28638
-1.443862,0.740778,-1.083478,73.25606
-1.443928,0.7410166,-1.083438,73.28516
-1.444036,0.7415898,-1.083443,73.3223
-1.443994,0.7414865,-1.083439,73.30444
-1.443713,0.7413046,-1.083348,73.27573
-1.44363,0.7412229,-1.083354,73.26594
-1.443953,0.7414408,-1.08345,73.25878
-1.444021,0.7414641,-1.083506,73.28172
-1.443973,0.7412007,-1.083394,73.2727
-1.444023,0.7409935,-1.083507,73.25008
-1.44412,0.741307,-1.083497,73.18893
-1.444162,0.7411263,-1.083457,73.17524
-1.444195,0.7408223,-1.083373,73.24113
-1.444205,0.7412653,-1.083416,73.24771
-1.444322,0.741148,-1.083364,73.24586
-1.444324,0.7411573,-1.083349,73.22019
-1.444152,0.7406869,-1.083493,73.15472
-1.444277,0.7411134,-1.083529,73.16875
-1.444398,0.7410624,-1.083362,73.19092
-1.44441,0.7410781,-1.083352,73.18617
-1.444273,0.7412632,-1.083385,73.18335
-1.444289,0.7413027,-1.08338,73.1693
-1.444142,0.7409461,-1.083382,73.14874
-1.444263,0.7407789,-1.083308,73.16045
-1.444415,0.7410858,-1.083391,73.17992
-1.444598,0.7409256,-1.083348,73.17399
-1.444504,0.7407944,-1.083442,73.14442
-1.444403,0.740953,-1.083378,73.14458
-1.444466,0.7410021,-1.083418,73.14339
-1.444528,0.7406948,-1.08339,73.15836
-1.444341,0.7407789,-1.083379,73.13087
-1.444317,0.7407191,-1.083341,73.12566
-1.444568,0.7404201,-1.083371,73.12817
-1.444619,0.7404227,-1.083397,73.12126
-1.444288,0.7408242,-1.083387,73.11768
-1.44452,0.7408805,-1.083335,73.12029
-1.444546,0.7402859,-1.083271,73.09636
-1.444376,0.7406549,-1.083407,73.10039
-1.444615,0.7406449,-1.083355,73.12421
-1.44472,0.740181,-1.083315,73.08969
-1.44493,0.7402565,-1.083323,73.03884
-1.444952,0.7401869,-1.083327,73.05114
-1.444973,0.740063,-1.083291,73.06918
-1.444737,0.7397418,-1.083381,73.06708
-1.444623,0.740411,-1.083371,73.05602
-1.444985,0.740484,-1.083318,73.05807
-1.444853,0.7401202,-1.083313,73.0022
-1.444869,0.7400916,-1.083314,72.98923
-1.445066,0.7406068,-1.083237,73.03477
-1.444585,0.7403235,-1.083441,72.96741
-1.444833,0.7399321,-1.083263,72.94337
-1.444703,0.7405741,-1.083365,72.98644
-1.445063,0.7405822,-1.083315,72.98486
-1.445068,0.7405515,-1.083289,72.95918
-1.444732,0.7399068,-1.083449,72.97563
-1.44477,0.7404366,-1.08332,73.00858
-1.445168,0.740159,-1.083396,72.942
-1.444891,0.7401376,-1.083363,72.91033
-1.444996,0.7402613,-1.083263,72.96307
-1.445048,0.7400587,-1.08343,72.98969
-1.444867,0.7401659,-1.083343,72.97761
-1.444873,0.7401624,-1.083357,72.95049
-1.444948,0.7400727,-1.08331,72.952
-1.44506,0.740263,-1.083415,72.96346
-1.445054,0.7401376,-1.08331,72.98234
-1.445075,0.7400577,-1.083378,72.99158
-1.44494,0.7400615,-1.083338,73.00777
-1.445098,0.7406805,-1.083504,73.01868
-1.445181,0.7408609,-1.083649,73.09566
-1.444959,0.7410395,-1.083728,73.12187
-1.444975,0.7421961,-1.083922,73.17986
-1.444992,0.7429523,-1.084112,73.19991
-1.44508,0.7445862,-1.084548,73.22017
-1.445254,0.745798,-1.084934,73.14287
-1.446018,0.7494842,-1.085512,72.6582
-1.446348,0.7512354,-1.085811,72.39258
-1.447378,0.7559366,-1.085995,71.54501
-1.447803,0.7584291,-1.085938,71.18165
-1.448515,0.7639437,-1.085087,70.45509
-1.448541,0.7669884,-1.084003,70.40531
-1.448669,0.773551,-1.081878,70.22692
-1.448879,0.777095,-1.080333,69.97544
-1.4493,0.7845175,-1.076756,69.39346
-1.450151,0.7885451,-1.075914,69.19025
-1.450962,0.7966722,-1.071098,68.60614
-1.45124,0.8010161,-1.068244,68.23467
-1.451597,0.8095937,-1.062418,67.65279
-1.45183,0.8154128,-1.059034,67.47126
-1.452494,0.8201586,-1.055465,67.18172
-1.453638,0.8296744,-1.048174,66.46181
-1.454312,0.8348778,-1.044188,66.08993
-1.456248,0.8455632,-1.03557,65.31863
-1.457215,0.850485,-1.030814,65.00372
-1.45888,0.8597475,-1.021223,64.4644
-1.459823,0.8646244,-1.016378,64.23995
-1.462306,0.875062,-1.005941,64.0732
-1.4635,0.8797537,-1.000593,64.02288
-1.46578,0.8888224,-0.9890755,64.11518
-1.467198,0.8929273,-0.9831057,64.22652
-1.470605,0.9003025,-0.9709532,64.70383
-1.471979,0.9035012,-0.9647357,65.11104
-1.475335,0.9101357,-0.9522163,65.99666
-1.477208,0.912964,-0.9459239,66.54154
-1.480306,0.91723,-0.9332813,67.73842
-1.484488,0.9215885,-0.9213483,68.96459
-1.484488,0.9215885,-0.9213483,68.96459
-1.490408,0.9255222,-0.9040412,71.13605
-1.49235,0.9258865,-0.8980609,71.91177
-1.496039,0.9269751,-0.8873305,73.55291
-1.498187,0.9268909,-0.882341,74.35785
-1.50261,0.9265802,-0.8720373,75.95955
-1.504359,0.9254401,-0.8676131,76.84454
-1.507095,0.9233192,-0.859538,78.41997
-1.509149,0.9223596,-0.8547144,79.12435
-1.513084,0.9193652,-0.8473128,80.39966
-1.514714,0.917778,-0.843845,80.93408
-1.517535,0.9143363,-0.8374202,81.68298
-1.518593,0.9131612,-0.8339791,81.96906
-1.52108,0.9093385,-0.8286597,82.2457
-1.522075,0.9075378,-0.8261533,82.17787
-1.52424,0.9048802,-0.8211496,81.85291
-1.525436,0.9031055,-0.819028,81.66916
-1.526748,0.9005724,-0.8159727,81.29018
-1.527104,0.8992033,-0.814296,81.04737
-1.528471,0.8967624,-0.810747,80.47979
-1.5293,0.8949511,-0.8099983,80.20213
-1.530479,0.893523,-0.8078321,79.6916
-1.53037,0.8925606,-0.8069128,79.37333
-1.531361,0.8913831,-0.8054077,78.91131
-1.531376,0.8903134,-0.8052437,78.72659
-1.531629,0.8895621,-0.8040045,78.37134
-1.531875,0.8893254,-0.8036322,78.22281
-1.532551,0.8887615,-0.8032765,78.0873
-1.532594,0.889362,-0.8032584,78.01897
-1.53302,0.8892934,-0.8026588,77.83568
-1.532894,0.8888184,-0.8028873,77.74284
-1.533506,0.8884516,-0.8023638,77.56477
-1.533724,0.8894933,-0.8025181,77.51388
-1.533813,0.8891637,-0.8025683,77.33862
-1.533676,0.8889419,-0.8021858,77.23779
-1.533387,0.8896364,-0.8023826,77.23675
-1.533137,0.8896769,-0.8024739,77.31217
-1.533101,0.8890123,-0.8025578,77.4295
-1.533083,0.8894076,-0.8022936,77.43845
-1.532837,0.8903549,-0.8026196,77.43966
-1.532755,0.8900577,-0.8034065,77.6657
-1.531699,0.8901494,-0.8036113,78.10067
-1.531312,0.8911493,-0.8041446,78.32529
-1.53077,0.8913357,-0.80462,78.53622
-1.530332,0.8918649,-0.8056966,78.90604
-1.52933,0.8922932,-0.8062812,79.07368
-1.527753,0.8943791,-0.8079104,79.3923
-1.527576,0.8949013,-0.8085803,79.60377
-1.525707,0.8965186,-0.8101655,80.15774
-1.524568,0.8973346,-0.8111486,80.56657
-1.521663,0.8996476,-0.8139592,81.18557
-1.520394,0.9021184,-0.8160279,81.39693
-1.51919,0.9033886,-0.8181473,81.38512
-1.518132,0.9046888,-0.8199917,81.32158
-1.515141,0.9075328,-0.8243451,81.16396
-1.512776,0.9103249,-0.8290606,80.97457
-1.511083,0.9111545,-0.831715,80.75658
-1.509199,0.9123491,-0.8346953,80.42682
-1.507076,0.9145533,-0.840084,79.70388
-1.501549,0.9156646,-0.8514419,78.71292
-1.501549,0.9156646,-0.8514419,78.71292
-1.497722,0.9160365,-0.8586594,78.12532
-1.495913,0.9165379,-0.8623278,77.85769
-1.491743,0.9161681,-0.8716018,77.10126
-1.489849,0.9160868,-0.8759744,76.66411
-1.486837,0.915336,-0.8845614,75.72668
-1.484921,0.9152809,-0.8895943,75.1835
-1.48068,0.9139632,-0.9000567,74.2451
-1.478956,0.9138123,-0.9044027,73.81966
-1.476171,0.9118749,-0.9142786,72.88764
-1.473921,0.9116054,-0.9193952,72.42822
-1.470473,0.9098687,-0.9293696,71.48855
-1.468784,0.9087098,-0.9343845,71.0275
-1.466524,0.90615,-0.9451183,70.28307
-1.464905,0.9046099,-0.9504234,69.99395
-1.462491,0.9015553,-0.9603162,69.49467
-1.461551,0.8997313,-0.9652399,69.28639
-1.458857,0.8960636,-0.9751801,68.91196
-1.457807,0.8949165,-0.9798817,68.72352
-1.455457,0.8906798,-0.9885508,68.44815
-1.45456,0.8882465,-0.9938174,68.31602
-1.452621,0.8850511,-1.00266,68.12869
-1.452009,0.8828146,-1.006894,68.08329
-1.450091,0.877439,-1.014904,68.08021
-1.449092,0.8748074,-1.019168,68.10623
-1.447222,0.8709201,-1.02673,68.28699
-1.446947,0.8683255,-1.030468,68.37512
-1.445247,0.862046,-1.037506,68.71989
-1.444387,0.8595031,-1.04069,68.95583
-1.443424,0.85452,-1.046611,69.48524
-1.443037,0.8515792,-1.049166,69.76204
-1.442261,0.8451529,-1.05462,70.37028
-1.442104,0.8434744,-1.057248,70.71322
-1.441306,0.8364483,-1.061845,71.50529
-1.441081,0.8333364,-1.063903,71.86256
-1.44036,0.8297547,-1.06522,72.21428
-1.440002,0.8248107,-1.069073,72.98046
-1.438889,0.8179358,-1.071624,73.77728
-1.438244,0.81497,-1.072723,74.14017
-1.436993,0.8091486,-1.075104,74.85132
-1.436393,0.8069754,-1.07694,75.25826
-1.435676,0.8006431,-1.079125,76.04175
-1.435296,0.7979732,-1.08027,76.36918
-1.434808,0.7931721,-1.08256,76.89806
-1.434415,0.7902669,-1.083342,77.04688
-1.434405,0.7857502,-1.0856,77.32246
-1.434505,0.7835219,-1.086684,77.46836
-1.435136,0.7791909,-1.088634,77.7217
-1.435376,0.7770336,-1.089575,77.85049
-1.435908,0.7730708,-1.091271,78.08688
-1.436404,0.7707938,-1.09208,78.23721
-1.437219,0.7670428,-1.093637,78.47501
-1.438371,0.7637374,-1.094985,78.54441
-1.438909,0.7619478,-1.095657,78.53633
-1.439965,0.7577555,-1.096617,78.53118
-1.440469,0.7560234,-1.097096,78.51883
-1.441777,0.7533232,-1.097635,78.4942
-1.442295,0.751209,-1.097806,78.5145
-1.443239,0.7480993,-1.098281,78.44025
-1.443883,0.7472022,-1.09849,78.48393
-1.44446,0.744149,-1.098104,78.72128
-1.444918,0.7429893,-1.098103,78.7733
-1.445481,0.741014,-1.097903,78.61283
-1.446116,0.7406952,-1.097743,78.51347
-1.447158,0.7383766,-1.097695,78.17155
-1.446987,0.7369573,-1.097982,78.04849
-1.448075,0.7357397,-1.097881,78.04395
-1.448378,0.7348928,-1.097979,78.0576
-1.44886,0.7327402,-1.097873,78.07544
-1.449001,0.7322035,-1.097882,78.11867
-1.44915,0.7315602,-1.09785,78.12444
-1.449409,0.7316411,-1.097696,78.12763
-1.449101,0.7303414,-1.097347,78.20736
-1.44937,0.7303245,-1.097127,78.25365
-1.450061,0.7303903,-1.096996,78.23457
-1.449811,0.7308505,-1.097182,78.156
-1.449311,0.7304389,-1.097421,78.02892
-1.449974,0.7301126,-1.097119,77.83523
-1.450698,0.730336,-1.097006,77.78159
-1.44995,0.7303655,-1.097146,77.66145
-1.450539,0.7297244,-1.09687,77.64491
-1.450337,0.7292931,-1.096861,77.68141
-1.450536,0.7303128,-1.096784,77.66747
-1.451049,0.7289305,-1.096658,77.60503
-1.450635,0.7285993,-1.096739,77.54302
-1.451251,0.7289758,-1.09659,77.44466
-1.451549,0.7288039,-1.096548,77.36638
-1.451968,0.7277653,-1.096467,77.19311
-1.451634,0.7276809,-1.096476,77.09211
-1.452099,0.7272549,-1.096309,76.98624
-1.452309,0.7269986,-1.096254,76.95082
-1.452819,0.7263935,-1.096043,76.91147
-1.453008,0.7261245,-1.095961,76.87623
-1.453736,0.7260332,-1.095832,76.78984
-1.453991,0.7257686,-1.095711,76.72451
-1.454172,0.725342,-1.095629,76.61904
-1.454405,0.7252386,-1.095545,76.59525
-1.454618,0.7250021,-1.095292,76.57967
-1.454811,0.7249131,-1.095276,76.53894
-1.455217,0.7247918,-1.095285,76.38635
-1.455375,0.7247324,-1.095286,76.31663
-1.455393,0.7245619,-1.095056,76.23354
-1.455486,0.7246492,-1.095048,76.23376
-1.455701,0.7238173,-1.095102,76.25081
-1.455594,0.7236838,-1.095156,76.26537
-1.455701,0.7242126,-1.095092,76.26581
-1.45566,0.7240722,-1.095029,76.23824
-1.456038,0.7231908,-1.095032,76.16502
-1.455671,0.7234278,-1.095207,76.13374
-1.45561,0.7235222,-1.095071,76.15628
-1.455626,0.7234898,-1.095073,76.15192
-1.455778,0.723582,-1.095168,76.11542
-1.455899,0.723773,-1.095024,76.0865
-1.456493,0.7237072,-1.094863,76.06661
-1.456584,0.7236907,-1.09485,76.05051
-1.456128,0.7233558,-1.094943,75.99163
-1.456405,0.7237527,-1.094943,75.99206
-1.45646,0.7234967,-1.095092,75.97004
-1.45651,0.7233832,-1.09504,75.93312
-1.456516,0.7233362,-1.095031,75.94547
-1.456451,0.7232206,-1.094912,75.98538
-1.456415,0.7231824,-1.094939,75.98541
-1.456025,0.7222593,-1.095023,75.96586
-1.456342,0.723043,-1.095123,75.95589
-1.45643,0.7230661,-1.095135,75.89938
-1.456815,0.7232683,-1.095132,75.86069
-1.456602,0.7229617,-1.094993,75.81567
-1.456688,0.7233355,-1.095015,75.81925
-1.456931,0.7234786,-1.095051,75.80596
-1.457248,0.7228696,-1.094956,75.7534
-1.457254,0.7229996,-1.095145,75.70677
-1.457268,0.7229204,-1.095145,75.70754
-1.457428,0.7234864,-1.095004,75.62351
-1.457454,0.7227082,-1.094914,75.59951
-1.457233,0.7229207,-1.095132,75.5937
-1.45754,0.7234941,-1.09507,75.59534
-1.457476,0.7230055,-1.095003,75.60091
-1.457385,0.7227521,-1.095035,75.61028
-1.457263,0.7232838,-1.095075,75.57965
-1.457285,0.7233241,-1.095079,75.57529
-1.457393,0.722574,-1.095108,75.56702
-1.457185,0.7227473,-1.095217,75.53393
-1.457582,0.7232761,-1.095074,75.48096
-1.457507,0.7231679,-1.095013,75.47647
-1.457335,0.7225847,-1.094935,75.46892
-1.457266,0.7226431,-1.094975,75.44282
-1.457574,0.7229018,-1.095059,75.42832
-1.457759,0.7228303,-1.095229,75.39528
-1.457718,0.7228801,-1.095106,75.38745
-1.457622,0.7228513,-1.095155,75.36732
-1.457798,0.7228782,-1.095072,75.34748
-1.4577,0.7229548,-1.095097,75.34278
-1.457595,0.72299,-1.095031,75.32006
-1.457771,0.7227213,-1.094959,75.3143
-1.457818,0.7229156,-1.095024,75.3145
-1.457712,0.7229519,-1.094882,75.30917
-1.457709,0.7230785,-1.094853,75.31237
-1.457704,0.7231019,-1.094843,75.30536
-1.457703,0.7231789,-1.094842,75.29766
-1.457733,0.7234395,-1.094708,75.31139
-1.457614,0.7226124,-1.094962,75.25128
-1.457495,0.7230721,-1.095079,75.22514
-1.457892,0.7231617,-1.094977,75.2431
-1.457964,0.7230265,-1.095105,75.24208
-1.457873,0.7223661,-1.094842,75.22707
-1.4577,0.7226677,-1.095065,75.22005
-1.458064,0.7229152,-1.094972,75.20265
-1.457855,0.7223606,-1.094984,75.1951
-1.457566,0.7226748,-1.095019,75.25127
-1.457548,0.72263,-1.095092,75.2593
-1.457927,0.7223144,-1.09488,75.23593
-1.457948,0.7222848,-1.094866,75.20487
-1.457525,0.7223947,-1.094856,75.17751
-1.457951,0.7230027,-1.09493,75.20228
-1.457986,0.7224767,-1.094831,75.22588
-1.457984,0.7224576,-1.094828,75.23421
-1.457498,0.7223248,-1.094942,75.22578
-1.458224,0.7226088,-1.095034,75.22253
-1.458234,0.7224948,-1.094969,75.21844
-1.458052,0.7221894,-1.094975,75.17014
-1.458057,0.7226338,-1.095135,75.18285
-1.458133,0.7226839,-1.094915,75.19106
-1.458131,0.7227166,-1.094901,75.18104
-1.457691,0.7227318,-1.094963,75.16634
-1.457644,0.7227383,-1.094973,75.18967
-1.457967,0.72293,-1.094831,75.20493
-1.457365,0.7226865,-1.095028,75.17625
-1.458081,0.7221258,-1.094829,75.17867
-1.457795,0.7223532,-1.094887,75.15736
-1.458143,0.722697,-1.094822,75.15002
-1.45808,0.7220592,-1.094843,75.17516
-1.457894,0.722409,-1.094905,75.15874
-1.458125,0.7225828,-1.094875,75.14337
-1.458127,0.7226036,-1.094905,75.14782
-1.458148,0.7220626,-1.094895,75.13298
-1.45803,0.7223551,-1.094927,75.12515
-1.45831,0.7224939,-1.09494,75.16238
-1.458331,0.7224936,-1.094955,75.15952
-1.458391,0.7225478,-1.095024,75.115
-1.458382,0.7225909,-1.095049,75.12774
-1.458361,0.7226357,-1.095096,75.16377
-1.458346,0.722651,-1.09512,75.16547
-1.458125,0.7224441,-1.094976,75.1441
-1.458296,0.7221956,-1.095135,75.15179
-1.458167,0.7223315,-1.095195,75.21217
-1.458186,0.7224336,-1.09513,75.22742
-1.458136,0.7224243,-1.095132,75.22594
-1.4581,0.7225466,-1.095153,75.26418
-1.457973,0.7235172,-1.095071,75.38621
-1.457937,0.7240496,-1.095184,75.45283
-1.458057,0.7251029,-1.095582,75.45136
-1.45775,0.7267678,-1.095844,75.44685
-1.458282,0.7298627,-1.096408,75.46323
-1.458519,0.7320344,-1.096698,75.44026
-1.458769,0.7359958,-1.097109,75.05356
-1.459133,0.739053,-1.097347,74.62929
-1.460001,0.7454745,-1.097202,73.70045
-1.459475,0.748153,-1.097139,73.33057
-1.458901,0.7557702,-1.096028,72.69926
-1.458969,0.7599822,-1.094992,72.53942
-1.457299,0.7684194,-1.093347,72.10296
-1.456823,0.7737249,-1.091273,71.84026
-1.454617,0.7847413,-1.087949,71.09349
-1.453274,0.7913646,-1.085565,70.76993
-1.449897,0.8039421,-1.079638,69.79514
-1.447699,0.8107498,-1.076349,69.04623
-1.445714,0.8178488,-1.072795,68.25976
-1.441568,0.8330977,-1.064837,66.69923
-1.438747,0.8400315,-1.060906,65.88867
-1.433788,0.8541132,-1.051338,64.4914
-1.431557,0.8614432,-1.046072,63.92676
-1.425882,0.8764429,-1.035601,62.65868
-1.42311,0.883693,-1.02987,62.05396
-1.417352,0.8982877,-1.01846,61.12155
-1.414675,0.9062722,-1.012769,60.76517
-1.409885,0.9208027,-1.000888,60.28505
-1.407068,0.9276996,-0.9951565,59.97227
-1.404575,0.9345398,-0.9885778,59.95088
-1.400306,0.9487357,-0.9761857,59.76849
-1.396118,0.9614656,-0.9643283,59.71094
-1.393817,0.967378,-0.9583505,59.75574
-1.389859,0.980386,-0.9459317,60.13629
-1.387171,0.9912977,-0.9342802,60.71655
-1.385558,0.9956918,-0.9284885,61.25615
-1.382043,1.006186,-0.9164481,62.0742
-1.380814,1.010202,-0.9109437,62.55077
-1.378129,1.017629,-0.8995684,63.69791
-1.376465,1.02141,-0.8939682,64.2811
-1.374173,1.028548,-0.8837191,65.40081
-1.373194,1.030856,-0.8790957,65.98548
-1.371339,1.036573,-0.869545,67.09096
-1.369841,1.039284,-0.8652794,67.60723
-1.368023,1.043512,-0.8569607,68.63103
-1.367676,1.045393,-0.8530822,69.20689
-1.366493,1.049582,-0.8459731,70.31451
-1.365658,1.051436,-0.8431653,70.98257
-1.365575,1.053821,-0.8377153,72.08991
-1.365925,1.054992,-0.8349411,72.49043
-1.365407,1.057789,-0.8299972,73.3257
-1.365748,1.058393,-0.8278004,73.74238
-1.36573,1.058969,-0.8233397,74.77333
-1.365501,1.059814,-0.8216533,75.35206
-1.365477,1.060153,-0.8187913,76.59482
-1.365599,1.05966,-0.817055,77.1061
-1.367035,1.058889,-0.8140262,77.66909
-1.366728,1.059119,-0.8136698,77.8642
-1.367357,1.058882,-0.8118924,78.55645
-1.368045,1.057579,-0.8107296,78.93171
-1.369315,1.057218,-0.8097831,79.49015
-1.36962,1.056557,-0.8093506,79.6007
-1.370806,1.054816,-0.8077525,79.79785
-1.371268,1.054297,-0.8072077,79.93286
-1.37168,1.054211,-0.8077012,80.06558
-1.372177,1.053501,-0.8069802,80.39909
-1.37285,1.052444,-0.8057581,80.51715
-1.373489,1.051986,-0.8059851,80.52734
-1.373854,1.051516,-0.8060056,80.44408
-1.374778,1.05091,-0.8053819,80.44033
-1.374906,1.050867,-0.8046113,80.50867
-1.374763,1.051115,-0.8055627,80.73968
-1.374679,1.051538,-0.8052376,80.78891
-1.375372,1.050697,-0.8047555,80.77325
-1.37544,1.050782,-0.8049245,80.70688
-1.374681,1.051389,-0.8061968,80.4318
-1.374534,1.052068,-0.8060495,80.29818
-1.374078,1.052113,-0.8067971,80.02904
-1.373673,1.052353,-0.8075995,79.90723
-1.373246,1.053112,-0.8085459,79.42063
-1.373294,1.053085,-0.8092176,79.03011
-1.372763,1.053115,-0.8109916,78.23814
-1.372562,1.053513,-0.8122082,77.8007
-1.372711,1.054327,-0.8145524,76.69106
-1.373107,1.053655,-0.8161063,76.01916
-1.373536,1.053504,-0.8196385,74.73573
-1.373803,1.053374,-0.8215391,74.13718
-1.374646,1.052599,-0.8263794,72.84124
-1.375141,1.051416,-0.8291519,72.03277
-1.376577,1.05014,-0.8351717,70.50444
-1.377105,1.049295,-0.8382718,69.76361
-1.378343,1.045923,-0.844659,68.4102
-1.378728,1.044251,-0.8482561,67.82494
-1.379847,1.04147,-0.8556914,66.90557
-1.380469,1.039361,-0.8596904,66.39863
-1.382094,1.034497,-0.8678134,65.32346
-1.382566,1.032692,-0.8721738,64.78642
-1.383806,1.027049,-0.881989,64.06648
-1.384372,1.023824,-0.8866633,63.81091
-1.386672,1.017563,-0.8952464,63.25282
-1.387061,1.015058,-0.9000342,63.02334
-1.388659,1.008852,-0.9095401,62.67029
-1.390119,1.00508,-0.9138086,62.51588
-1.3923,0.9993771,-0.9228098,62.45616
-1.393427,0.9963298,-0.9271969,62.40439
-1.396168,0.9894981,-0.9357836,62.28218
-1.397488,0.9866028,-0.9396191,62.28397
-1.399549,0.9813815,-0.9488178,62.32487
-1.401026,0.978729,-0.9526613,62.28868
-1.404222,0.9724408,-0.9604414,62.26876
-1.405014,0.9702036,-0.964998,62.29034
-1.407425,0.9645275,-0.9736103,62.24806
-1.408633,0.9616952,-0.9778205,62.20016
-1.411927,0.9553659,-0.9856206,61.93491
-1.413181,0.9529711,-0.990857,61.78566
-1.416021,0.946507,-0.9987971,61.81425
-1.417301,0.9433274,-1.003074,61.80436
-1.420309,0.9363124,-1.010942,61.77039
-1.420761,0.9339559,-1.015216,61.7916
-1.422308,0.9273974,-1.022917,61.85886
-1.423294,0.9240859,-1.027454,61.85124
-1.424804,0.9184453,-1.035918,62.06755
-1.425971,0.9148607,-1.039311,62.30762
-1.4283,0.9082019,-1.045533,62.96692
-1.429269,0.9051431,-1.048767,63.23677
-1.430082,0.8990074,-1.05528,63.69714
-1.430947,0.8960197,-1.057456,64.02094
-1.432186,0.8886982,-1.063343,64.67997
-1.432509,0.8856796,-1.065764,65.08385
-1.434005,0.8787733,-1.06995,65.84173
-1.434396,0.875185,-1.072215,66.21825
-1.435277,0.8685626,-1.075995,66.97312
-1.435444,0.8653687,-1.077798,67.3371
